"TOA5","IPIS-CWD-BSI-ID0000205","CR300","16101","CR310-WIFI.Std.10.07","CPU:IPIS-CWD-BSI-ID0000205_REV01.CR300","41095","IPI_1_Good"
"TIMESTAMP","RECORD","BattV","PTemp","IPI_1_Tilt_A(1)","IPI_1_Tilt_A(2)","IPI_1_Tilt_A(3)","IPI_1_Tilt_A(4)","IPI_1_Tilt_A(5)","IPI_1_Tilt_A(6)","IPI_1_Tilt_A(7)","IPI_1_Tilt_A(8)","IPI_1_Tilt_A(9)","IPI_1_Tilt_A(10)","IPI_1_Tilt_A(11)","IPI_1_Tilt_A(12)","IPI_1_Tilt_A(13)","IPI_1_Tilt_A(14)","IPI_1_Tilt_A(15)","IPI_1_Tilt_B(1)","IPI_1_Tilt_B(2)","IPI_1_Tilt_B(3)","IPI_1_Tilt_B(4)","IPI_1_Tilt_B(5)","IPI_1_Tilt_B(6)","IPI_1_Tilt_B(7)","IPI_1_Tilt_B(8)","IPI_1_Tilt_B(9)","IPI_1_Tilt_B(10)","IPI_1_Tilt_B(11)","IPI_1_Tilt_B(12)","IPI_1_Tilt_B(13)","IPI_1_Tilt_B(14)","IPI_1_Tilt_B(15)","IPI_1_Def_A(1)","IPI_1_Def_A(2)","IPI_1_Def_A(3)","IPI_1_Def_A(4)","IPI_1_Def_A(5)","IPI_1_Def_A(6)","IPI_1_Def_A(7)","IPI_1_Def_A(8)","IPI_1_Def_A(9)","IPI_1_Def_A(10)","IPI_1_Def_A(11)","IPI_1_Def_A(12)","IPI_1_Def_A(13)","IPI_1_Def_A(14)","IPI_1_Def_A(15)","IPI_1_Def_B(1)","IPI_1_Def_B(2)","IPI_1_Def_B(3)","IPI_1_Def_B(4)","IPI_1_Def_B(5)","IPI_1_Def_B(6)","IPI_1_Def_B(7)","IPI_1_Def_B(8)","IPI_1_Def_B(9)","IPI_1_Def_B(10)","IPI_1_Def_B(11)","IPI_1_Def_B(12)","IPI_1_Def_B(13)","IPI_1_Def_B(14)","IPI_1_Def_B(15)","IPI_1_Therm(1)","IPI_1_Therm(2)","IPI_1_Therm(3)","IPI_1_Therm(4)","IPI_1_Therm(5)","IPI_1_Therm(6)","IPI_1_Therm(7)","IPI_1_Therm(8)","IPI_1_Therm(9)","IPI_1_Therm(10)","IPI_1_Therm(11)","IPI_1_Therm(12)","IPI_1_Therm(13)","IPI_1_Therm(14)","IPI_1_Therm(15)"
"2024-02-15 15:00:00",51,13.32,43.53,0.005626,0.00819,0.005707,0.006091,0.007179,0.00931,-0.000445,0.006146,0.011288,0.003547,0.003706,0.000111,0.016249,0.014183,0.002904,0.004631,-0.008116,0.014723,0.004361,0.000479,0.01123,0.010518,0.002527,0.024506,0.003481,0.005077,0.018266,0.012803,0.007352,0.020078,16.878,24.57,17.121,18.273,21.537,27.93,-1.335,18.438,33.864,10.641,11.118,0.333,48.747,42.549,8.712,13.893,-24.348,44.169,13.083,1.437,33.69,31.554,7.581,73.51801,10.443,15.231,54.798,38.409,22.056,60.234,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.81,26.69,26.56,26.25,25.94
"2024-02-15 16:00:00",52,13.14,45.34,0.005622,0.008182,0.00573,0.00673,0.007179,0.00931,-0.000456,0.006158,0.011296,0.003551,0.00371,0.000111,0.016241,0.014179,0.002912,0.004647,-0.008112,0.01473,0.00446,0.000479,0.01123,0.010526,0.002531,0.024498,0.003481,0.005093,0.018259,0.012807,0.007368,0.020078,16.866,24.546,17.19,20.19,21.537,27.93,-1.368,18.474,33.888,10.653,11.13,0.333,48.723,42.537,8.736,13.941,-24.336,44.19,13.38,1.437,33.69,31.578,7.593,73.494,10.443,15.279,54.777,38.421,22.104,60.234,29.19,28.69,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-15 17:00:00",53,13.24,42.64,0.005638,0.008194,0.00573,0.006726,0.007179,0.009317,-0.00046,0.00615,0.0113,0.003555,0.003722,0.000115,0.016233,0.014179,0.002908,0.004639,-0.008124,0.014727,0.004472,0.000479,0.011214,0.010518,0.002535,0.024498,0.003485,0.005097,0.018262,0.012796,0.007368,0.020094,16.914,24.582,17.19,20.178,21.537,27.951,-1.38,18.45,33.9,10.665,11.166,0.345,48.699,42.537,8.724,13.917,-24.372,44.181,13.416,1.437,33.642,31.554,7.605,73.494,10.455,15.291,54.786,38.388,22.104,60.282,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-15 18:00:00",54,12.85,38.01,0.005645,0.008202,0.005726,0.006569,0.007179,0.009313,-0.00046,0.006154,0.011284,0.003555,0.003706,0.000119,0.016241,0.014179,0.002908,0.004612,-0.008163,0.014719,0.00444,0.000479,0.011233,0.010522,0.002527,0.024498,0.003478,0.005109,0.01827,0.012811,0.007364,0.020082,16.935,24.606,17.178,19.707,21.537,27.939,-1.38,18.462,33.852,10.665,11.118,0.357,48.723,42.537,8.724,13.836,-24.489,44.157,13.32,1.437,33.699,31.566,7.581,73.494,10.434,15.327,54.81,38.433,22.092,60.246,29.19,28.69,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-15 19:00:00",55,12.92,35.78,0.005634,0.00819,0.005741,0.006268,0.007179,0.009321,-0.000464,0.00617,0.011296,0.003558,0.003706,0.000123,0.016245,0.014187,0.002912,0.004585,-0.008202,0.014719,0.004405,0.000479,0.011237,0.010518,0.002531,0.024506,0.003493,0.005093,0.018255,0.012803,0.007364,0.020086,16.902,24.57,17.223,18.804,21.537,27.963,-1.392,18.51,33.888,10.674,11.118,0.369,48.735,42.561,8.736,13.755,-24.606,44.157,13.215,1.437,33.711,31.554,7.593,73.51801,10.479,15.279,54.765,38.409,22.092,60.258,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-15 20:00:00",56,12.77,35.05,0.005619,0.008182,0.005749,0.006303,0.007179,0.009325,-0.00049,0.00617,0.011292,0.003558,0.003718,0.000119,0.016249,0.014191,0.002904,0.004574,-0.008214,0.014719,0.004401,0.000479,0.011226,0.01051,0.002519,0.024518,0.003489,0.005097,0.018262,0.012799,0.007364,0.02009,16.857,24.546,17.247,18.909,21.537,27.975,-1.47,18.51,33.876,10.674,11.154,0.357,48.747,42.573,8.712,13.722,-24.642,44.157,13.203,1.437,33.678,31.53,7.557,73.554,10.467,15.291,54.786,38.397,22.092,60.27,29.19,28.69,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.69,26.56,26.25,26
"2024-02-15 21:00:00",57,12.79,34.59,0.005619,0.008194,0.005737,0.006087,0.007179,0.009333,-0.000483,0.006178,0.0113,0.003566,0.003706,0.000123,0.016237,0.014171,0.002896,0.004574,-0.008229,0.014715,0.004377,0.000479,0.011222,0.010514,0.002531,0.024502,0.003478,0.005097,0.01827,0.012799,0.00736,0.02009,16.857,24.582,17.211,18.261,21.537,27.999,-1.449,18.534,33.9,10.698,11.118,0.369,48.711,42.513,8.688,13.722,-24.687,44.145,13.131,1.437,33.666,31.542,7.593,73.506,10.434,15.291,54.81,38.397,22.08,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-15 22:00:00",58,12.82,34.27,0.005596,0.008186,0.005726,0.006099,0.007179,0.009325,-0.000494,0.006166,0.011288,0.003555,0.003702,0.000111,0.016237,0.014171,0.002912,0.004554,-0.008237,0.014707,0.004365,0.000479,0.011233,0.010514,0.002531,0.024514,0.003481,0.005097,0.018266,0.012796,0.007372,0.020078,16.788,24.558,17.178,18.297,21.537,27.975,-1.482,18.498,33.864,10.665,11.106,0.333,48.711,42.513,8.736,13.662,-24.711,44.121,13.095,1.437,33.699,31.542,7.593,73.542,10.443,15.291,54.798,38.388,22.116,60.234,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.69,26.56,26.25,25.94
"2024-02-15 23:00:00",59,12.82,34.09,0.005577,0.008182,0.005722,0.006091,0.007179,0.009336,-0.000502,0.006166,0.0113,0.003555,0.00371,0.000115,0.016241,0.014179,0.002919,0.004558,-0.008249,0.0147,0.004373,0.000479,0.011226,0.010506,0.002527,0.024522,0.003485,0.005093,0.01827,0.012799,0.007368,0.020086,16.731,24.546,17.166,18.273,21.537,28.008,-1.506,18.498,33.9,10.665,11.13,0.345,48.723,42.537,8.757,13.674,-24.747,44.1,13.119,1.437,33.678,31.518,7.581,73.566,10.455,15.279,54.81,38.397,22.104,60.258,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 00:00:00",60,12.79,33.98,0.005584,0.008182,0.005726,0.006087,0.007179,0.009336,-0.00049,0.006158,0.011304,0.00357,0.003714,0.000127,0.016233,0.014175,0.002908,0.004554,-0.008245,0.014711,0.004255,0.000479,0.01123,0.010506,0.002527,0.024522,0.003478,0.005085,0.01827,0.012788,0.007356,0.020082,16.752,24.546,17.178,18.261,21.537,28.008,-1.47,18.474,33.912,10.71,11.142,0.381,48.699,42.525,8.724,13.662,-24.735,44.133,12.765,1.437,33.69,31.518,7.581,73.566,10.434,15.255,54.81,38.364,22.068,60.246,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.69,26.56,26.25,25.94
"2024-02-16 01:00:00",61,12.65,33.57,0.005588,0.008182,0.005741,0.006091,0.007179,0.009344,-0.00049,0.006162,0.011296,0.00357,0.003706,0.000123,0.016233,0.014175,0.002908,0.00455,-0.008249,0.014707,0.003361,0.000479,0.01123,0.010522,0.002531,0.024522,0.003474,0.005101,0.01827,0.012796,0.00736,0.020074,16.764,24.546,17.223,18.273,21.537,28.032,-1.47,18.486,33.888,10.71,11.118,0.369,48.699,42.525,8.724,13.65,-24.747,44.121,10.083,1.437,33.69,31.566,7.593,73.566,10.422,15.303,54.81,38.388,22.08,60.222,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.69,26.56,26.25,26
"2024-02-16 02:00:00",62,12.71,33.11,0.005588,0.008178,0.005733,0.006745,0.007179,0.009344,-0.000479,0.006166,0.011296,0.00357,0.003702,0.000119,0.016237,0.014175,0.002912,0.00455,-0.008249,0.014711,0.004472,0.000479,0.011237,0.01051,0.002539,0.02451,0.003481,0.005101,0.018266,0.012792,0.007348,0.020078,16.764,24.534,17.199,20.235,21.537,28.032,-1.437,18.498,33.888,10.71,11.106,0.357,48.711,42.525,8.736,13.65,-24.747,44.133,13.416,1.437,33.711,31.53,7.617,73.53,10.443,15.303,54.798,38.376,22.044,60.234,29.19,28.69,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 03:00:00",63,12.6,32.91,0.0056,0.008174,0.005737,0.006757,0.007179,0.009336,-0.000475,0.006166,0.011304,0.003555,0.003702,0.000115,0.016225,0.014179,0.002912,0.004543,-0.008272,0.014707,0.004468,0.000479,0.011237,0.010522,0.002519,0.024518,0.003481,0.005097,0.018274,0.012799,0.007364,0.020078,16.8,24.522,17.211,20.271,21.537,28.008,-1.425,18.498,33.912,10.665,11.106,0.345,48.675,42.537,8.736,13.629,-24.816,44.121,13.404,1.437,33.711,31.566,7.557,73.554,10.443,15.291,54.822,38.397,22.092,60.234,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 04:00:00",64,12.65,32.81,0.005588,0.008166,0.005718,0.006757,0.007179,0.009336,-0.000471,0.00617,0.011288,0.003566,0.003698,0.000119,0.016241,0.014183,0.002923,0.004539,-0.008269,0.014707,0.004472,0.000479,0.011237,0.010514,0.002535,0.02451,0.003485,0.005105,0.018266,0.012803,0.007368,0.020082,16.764,24.498,17.154,20.271,21.537,28.008,-1.413,18.51,33.864,10.698,11.094,0.357,48.723,42.549,8.769,13.617,-24.807,44.121,13.416,1.437,33.711,31.542,7.605,73.53,10.455,15.315,54.798,38.409,22.104,60.246,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 05:00:00",65,12.74,32.74,0.005584,0.008178,0.005722,0.006753,0.007179,0.009344,-0.000486,0.006166,0.011296,0.003558,0.003691,0.000107,0.016218,0.014175,0.002915,0.004535,-0.008261,0.014715,0.004476,0.000479,0.011226,0.010514,0.002531,0.024518,0.003481,0.005093,0.018262,0.012792,0.00738,0.02007,16.752,24.534,17.166,20.259,21.537,28.032,-1.458,18.498,33.888,10.674,11.073,0.321,48.654,42.525,8.745,13.605,-24.783,44.145,13.428,1.437,33.678,31.542,7.593,73.554,10.443,15.279,54.786,38.376,22.14,60.21,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.69,26.56,26.25,26
"2024-02-16 06:00:00",66,12.74,32.77,0.005596,0.008174,0.005726,0.006745,0.007179,0.009344,-0.000483,0.006162,0.0113,0.00357,0.003702,0.000111,0.016233,0.014183,0.002923,0.004535,-0.008284,0.014711,0.004476,0.000479,0.011237,0.010514,0.002523,0.024514,0.003497,0.005093,0.018262,0.012803,0.007364,0.020082,16.788,24.522,17.178,20.235,21.537,28.032,-1.449,18.486,33.9,10.71,11.106,0.333,48.699,42.549,8.769,13.605,-24.852,44.133,13.428,1.437,33.711,31.542,7.569,73.542,10.491,15.279,54.786,38.409,22.092,60.246,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-16 07:00:00",67,12.61,33.53,0.005577,0.008174,0.00571,0.006099,0.007179,0.009333,-0.000486,0.006185,0.011304,0.003562,0.003691,0.000115,0.016245,0.014175,0.002904,0.004539,-0.008269,0.0147,0.004369,0.000479,0.011233,0.01051,0.002523,0.024522,0.003478,0.005101,0.018266,0.012799,0.007372,0.020078,16.731,24.522,17.13,18.297,21.537,27.999,-1.458,18.555,33.912,10.686,11.073,0.345,48.735,42.525,8.712,13.617,-24.807,44.1,13.107,1.437,33.699,31.53,7.569,73.566,10.434,15.303,54.798,38.397,22.116,60.234,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 08:00:00",68,12.68,34.88,0.00558,0.008182,0.005726,0.006091,0.007179,0.009336,-0.00049,0.006154,0.011304,0.003562,0.003702,0.000119,0.016233,0.014168,0.002919,0.004539,-0.008265,0.014707,0.004104,0.000479,0.011245,0.01051,0.002527,0.02453,0.003485,0.005097,0.018262,0.012788,0.007364,0.020086,16.74,24.546,17.178,18.273,21.537,28.008,-1.47,18.462,33.912,10.686,11.106,0.357,48.699,42.504,8.757,13.617,-24.795,44.121,12.312,1.437,33.735,31.53,7.581,73.59,10.455,15.291,54.786,38.364,22.092,60.258,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 09:00:00",69,13.08,40.9,0.005569,0.00817,0.00571,0.006177,0.007179,0.009336,-0.000475,0.006174,0.011315,0.003562,0.00371,0.000115,0.016237,0.014171,0.002915,0.004558,-0.008249,0.014711,0.004326,0.000479,0.011237,0.010514,0.002519,0.02453,0.003485,0.005097,0.018266,0.012796,0.007376,0.020098,16.707,24.51,17.13,18.531,21.537,28.008,-1.425,18.522,33.945,10.686,11.13,0.345,48.711,42.513,8.745,13.674,-24.747,44.133,12.978,1.437,33.711,31.542,7.557,73.59,10.455,15.291,54.798,38.388,22.128,60.294,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,25.94
"2024-02-16 10:00:00",70,13.41,46.31,0.005558,0.008166,0.005703,0.006087,0.007179,0.009329,-0.000479,0.006166,0.011307,0.003558,0.003702,0.000123,0.016225,0.014179,0.002908,0.004574,-0.008218,0.014703,0.004199,0.000479,0.011233,0.010518,0.002511,0.024518,0.003493,0.005089,0.018274,0.012807,0.00736,0.020098,16.674,24.498,17.109,18.261,21.537,27.987,-1.437,18.498,33.921,10.674,11.106,0.369,48.675,42.537,8.724,13.722,-24.654,44.109,12.597,1.437,33.699,31.554,7.533,73.554,10.479,15.267,54.822,38.421,22.08,60.294,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 11:00:00",71,13.45,46.77,0.005596,0.008166,0.005691,0.006079,0.007179,0.009329,-0.000475,0.00615,0.011304,0.003574,0.003695,0.000119,0.016237,0.014175,0.0029,0.004608,-0.008175,0.014711,0.004211,0.000479,0.011218,0.010518,0.002519,0.024518,0.003478,0.005097,0.018266,0.012799,0.00736,0.020098,16.788,24.498,17.073,18.237,21.537,27.987,-1.425,18.45,33.912,10.722,11.085,0.357,48.711,42.525,8.7,13.824,-24.525,44.133,12.633,1.437,33.654,31.554,7.557,73.554,10.434,15.291,54.798,38.397,22.08,60.294,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 12:00:00",72,13.75,46.86,0.005622,0.00819,0.005714,0.006076,0.007179,0.009321,-0.000475,0.006154,0.0113,0.003562,0.00371,0.000123,0.016233,0.014179,0.002908,0.004612,-0.008147,0.014719,0.004373,0.000479,0.011241,0.010518,0.002519,0.02451,0.003485,0.005085,0.018262,0.012796,0.007368,0.02009,16.866,24.57,17.142,18.228,21.537,27.963,-1.425,18.462,33.9,10.686,11.13,0.369,48.699,42.537,8.724,13.836,-24.441,44.157,13.119,1.437,33.723,31.554,7.557,73.53,10.455,15.255,54.786,38.388,22.104,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-16 13:00:00",73,13.05,47.39,0.005626,0.008178,0.005718,0.006076,0.007179,0.009313,-0.000464,0.006142,0.011288,0.003555,0.003706,0.000111,0.016225,0.014183,0.002915,0.004631,-0.008124,0.014719,0.004369,0.000479,0.011241,0.010522,0.002515,0.024506,0.003485,0.005097,0.01827,0.012792,0.007368,0.020086,16.878,24.534,17.154,18.228,21.537,27.939,-1.392,18.426,33.864,10.665,11.118,0.333,48.675,42.549,8.745,13.893,-24.372,44.157,13.107,1.437,33.723,31.566,7.545,73.51801,10.455,15.291,54.81,38.376,22.104,60.258,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 14:00:00",74,13.19,47.66,0.005622,0.008186,0.005722,0.006072,0.007179,0.009302,-0.000456,0.006135,0.011288,0.003555,0.00371,0.000123,0.016237,0.014171,0.002912,0.004643,-0.008104,0.014723,0.004353,0.000479,0.011222,0.010533,0.002515,0.024506,0.003478,0.005093,0.01827,0.012788,0.007368,0.02009,16.866,24.558,17.166,18.216,21.537,27.906,-1.368,18.405,33.864,10.665,11.13,0.369,48.711,42.513,8.736,13.929,-24.312,44.169,13.059,1.437,33.666,31.599,7.545,73.51801,10.434,15.279,54.81,38.364,22.104,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-16 15:00:00",75,13.22,47.16,0.005653,0.008194,0.005737,0.006064,0.007179,0.009298,-0.000467,0.006146,0.011284,0.003555,0.003698,0.000127,0.016229,0.014179,0.002915,0.00465,-0.008077,0.014715,0.004365,0.000479,0.011237,0.010533,0.002519,0.024506,0.003485,0.005089,0.018266,0.012796,0.007372,0.020094,16.959,24.582,17.211,18.192,21.537,27.894,-1.401,18.438,33.852,10.665,11.094,0.381,48.687,42.537,8.745,13.95,-24.231,44.145,13.095,1.437,33.711,31.599,7.557,73.51801,10.455,15.267,54.798,38.388,22.116,60.282,29.19,28.69,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 16:00:00",76,13.24,46.16,0.005634,0.008194,0.005733,0.006076,0.007179,0.009306,-0.000467,0.006146,0.011284,0.003558,0.003698,0.00013,0.016241,0.014175,0.002912,0.004631,-0.008128,0.014707,0.004191,0.000479,0.011233,0.01053,0.002511,0.024506,0.003485,0.005093,0.018262,0.012796,0.007376,0.02009,16.902,24.582,17.199,18.228,21.537,27.918,-1.401,18.438,33.852,10.674,11.094,0.39,48.723,42.525,8.736,13.893,-24.384,44.121,12.573,1.437,33.699,31.59,7.533,73.51801,10.455,15.279,54.786,38.388,22.128,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-16 17:00:00",77,13.11,44.01,0.005661,0.008194,0.005733,0.006079,0.007179,0.00931,-0.000464,0.00615,0.011288,0.003562,0.003691,0.000115,0.016233,0.014175,0.002912,0.004635,-0.008135,0.014727,0.004365,0.000479,0.01123,0.010533,0.002515,0.024514,0.003481,0.005105,0.018259,0.012796,0.007372,0.020086,16.983,24.582,17.199,18.237,21.537,27.93,-1.392,18.45,33.864,10.686,11.073,0.345,48.699,42.525,8.736,13.905,-24.405,44.181,13.095,1.437,33.69,31.599,7.545,73.542,10.443,15.315,54.777,38.388,22.116,60.258,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.5,26.25,26
"2024-02-16 18:00:00",78,12.84,38.88,0.005645,0.008198,0.005749,0.006079,0.007179,0.009313,-0.000467,0.006158,0.011304,0.00357,0.003691,0.000134,0.016225,0.014175,0.002919,0.004604,-0.00819,0.014723,0.004369,0.000479,0.01123,0.010541,0.002519,0.02451,0.003481,0.005105,0.018262,0.012784,0.007376,0.020086,16.935,24.594,17.247,18.237,21.537,27.939,-1.401,18.474,33.912,10.71,11.073,0.402,48.675,42.525,8.757,13.812,-24.57,44.169,13.107,1.437,33.69,31.623,7.557,73.53,10.443,15.315,54.786,38.352,22.128,60.258,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-16 19:00:00",79,12.98,36.1,0.005615,0.008186,0.005749,0.006091,0.007179,0.009325,-0.000494,0.006158,0.011296,0.003555,0.003698,0.000138,0.016233,0.014179,0.002908,0.00457,-0.00821,0.014715,0.004373,0.000479,0.01123,0.010526,0.002511,0.024518,0.003474,0.005093,0.01827,0.012799,0.00738,0.020094,16.845,24.558,17.247,18.273,21.537,27.975,-1.482,18.474,33.888,10.665,11.094,0.414,48.699,42.537,8.724,13.71,-24.63,44.145,13.119,1.437,33.69,31.578,7.533,73.554,10.422,15.279,54.81,38.397,22.14,60.282,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 20:00:00",80,12.73,34.95,0.005596,0.00819,0.00573,0.006091,0.007179,0.009336,-0.000494,0.00615,0.011292,0.003558,0.003702,0.000138,0.016245,0.014179,0.002919,0.004562,-0.008237,0.014703,0.004318,0.000479,0.011237,0.010522,0.002519,0.02451,0.003474,0.005093,0.018259,0.012792,0.007376,0.02009,16.788,24.57,17.19,18.273,21.537,28.008,-1.482,18.45,33.876,10.674,11.106,0.414,48.735,42.537,8.757,13.686,-24.711,44.109,12.954,1.437,33.711,31.566,7.557,73.53,10.422,15.279,54.777,38.376,22.128,60.27,29.19,28.63,27.88,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 21:00:00",81,12.7,34.45,0.005592,0.008186,0.005722,0.006087,0.007179,0.009333,-0.000498,0.006158,0.0113,0.003566,0.003695,0.000146,0.016245,0.014175,0.002915,0.00455,-0.008261,0.014711,0.004369,0.000479,0.011226,0.010518,0.002515,0.024526,0.003474,0.005097,0.018259,0.012784,0.007388,0.02009,16.776,24.558,17.166,18.261,21.537,27.999,-1.494,18.474,33.9,10.698,11.085,0.438,48.735,42.525,8.745,13.65,-24.783,44.133,13.107,1.437,33.678,31.554,7.545,73.578,10.422,15.291,54.777,38.352,22.164,60.27,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-16 22:00:00",82,12.82,34.22,0.005573,0.008174,0.00573,0.006095,0.007179,0.00934,-0.000498,0.00617,0.011304,0.00357,0.003702,0.000134,0.016237,0.014175,0.002915,0.004543,-0.008265,0.014703,0.004365,0.000479,0.01123,0.01051,0.002515,0.024533,0.003478,0.005093,0.018262,0.012792,0.007372,0.02009,16.719,24.522,17.19,18.285,21.537,28.02,-1.494,18.51,33.912,10.71,11.106,0.402,48.711,42.525,8.745,13.629,-24.795,44.109,13.095,1.437,33.69,31.53,7.545,73.599,10.434,15.279,54.786,38.376,22.116,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,25.94
"2024-02-16 23:00:00",83,12.65,33.86,0.00558,0.00817,0.005726,0.006745,0.007179,0.009344,-0.000498,0.00617,0.011304,0.003562,0.003698,0.000142,0.016245,0.014179,0.002915,0.004535,-0.008272,0.014696,0.004476,0.000479,0.011237,0.010522,0.002503,0.02453,0.003485,0.005109,0.01827,0.012796,0.007368,0.020086,16.74,24.51,17.178,20.235,21.537,28.032,-1.494,18.51,33.912,10.686,11.094,0.426,48.735,42.537,8.745,13.605,-24.816,44.088,13.428,1.437,33.711,31.566,7.509,73.59,10.455,15.327,54.81,38.388,22.104,60.258,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-16 23:11:00",84,12.67,33.78,0.005577,0.008162,0.005718,0.00673,0.007179,0.00934,-0.000498,0.00617,0.011311,0.003566,0.003679,0.000138,0.016249,0.014175,0.002915,0.004535,-0.00828,0.014707,0.00448,0.000479,0.011249,0.010522,0.002503,0.02453,0.003474,0.005101,0.018266,0.012788,0.007372,0.020086,16.731,24.486,17.154,20.19,21.537,28.02,-1.494,18.51,33.933,10.698,11.037,0.414,48.747,42.525,8.745,13.605,-24.84,44.121,13.44,1.437,33.747,31.566,7.509,73.59,10.422,15.303,54.798,38.364,22.116,60.258,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-16 23:16:00",85,12.83,33.95,0.005584,0.008166,0.005726,0.006742,0.007179,0.009344,-0.000494,0.006166,0.011296,0.003566,0.003683,0.000146,0.016256,0.014171,0.002912,0.004531,-0.008276,0.014696,0.004472,0.000479,0.011245,0.010518,0.002507,0.024533,0.003474,0.005085,0.018266,0.012796,0.007364,0.020078,16.752,24.498,17.178,20.226,21.537,28.032,-1.482,18.498,33.888,10.698,11.049,0.438,48.768,42.513,8.736,13.593,-24.828,44.088,13.416,1.437,33.735,31.554,7.521,73.599,10.422,15.255,54.798,38.388,22.092,60.234,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.5,26.25,25.94
